"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
3.99278355892301e-31,0.397758989591935,0.781,0.704,1.10675967469787e-26,"RBM25"
2.4154901442325e-51,0.397547406194032,0.419,0.232,6.69549713079807e-47,"SFRP1"
2.01199763598576e-14,0.397012552485338,0.371,0.274,5.57705624718892e-10,"RNF24"
4.87458905511833e-47,0.396587705328342,0.869,0.826,1.35118734018825e-42,"SEC11A"
1.22249439723996e-22,0.396192940184627,0.706,0.611,3.38863221970944e-18,"UBE3A"
2.18630878537741e-25,0.396174085094818,0.652,0.542,6.06022932218765e-21,"GIPC1"
2.22119960758919e-17,0.396149634642784,0.486,0.377,6.15694319227648e-13,"PBDC1"
1.93233568682359e-13,0.39514917206556,0.344,0.256,5.35624129030632e-09,"KIF21A"
9.58019858291826e-21,0.394840318485058,0.75,0.666,2.65553524519911e-16,"TKT"
1.90169894089231e-10,0.394739732339193,0.295,0.223,5.2713192942594e-06,"ATM"
1.89280824680464e-22,0.394399291220594,0.757,0.673,5.24667517931778e-18,"NDUFS3"
1.25133431868099e-08,0.394207965649394,0.378,0.309,0.000346857359795183,"EIF2B4"
4.17791631737723e-10,0.393358061796581,0.291,0.22,1.15807662401379e-05,"GFOD2"
1.9018032537235e-18,0.393271599958495,0.462,0.35,5.27160843899616e-14,"DNAAF2"
1.78530843124114e-22,0.39312712666196,0.338,0.223,4.94869644055731e-18,"DST"
4.25024281367267e-61,0.393121602035666,0.94,0.903,1.17812480552193e-56,"ATP5J2"
1.57733968681255e-11,0.392306635366012,0.345,0.263,4.37222787787571e-07,"WDR77"
3.67681239442413e-88,0.391678966435942,0.411,0.189,1.01917562761042e-83,"S100A8"
1.7562899923745e-13,0.391634412132203,0.327,0.242,4.86826022986289e-09,"METTL3"
1.00433805319217e-16,0.391416567853003,0.472,0.369,2.78392464964337e-12,"TARS"
3.16842747688675e-11,0.391292001682231,0.45,0.371,8.78256412318239e-07,"LZIC"
8.90669333792431e-11,0.391192139576277,0.382,0.306,2.46884632633924e-06,"ARID4A"
9.01466815830174e-15,0.390334188468797,0.496,0.39,2.49877586679966e-10,"IRF3"
3.18160825266046e-56,0.390324404734081,0.93,0.894,8.81909991554953e-52,"COX7B"
1.03338728846147e-13,0.390172453815016,0.627,0.561,2.86444622488635e-09,"SHARPIN"
1.2689560439418e-51,0.389144898155743,0.902,0.844,3.51741925820227e-47,"ATP5G1"
1.65609240031719e-11,0.388391817232251,0.39,0.306,4.59052252443922e-07,"RAB3IP"
1.829750561097e-14,0.388388116753647,0.351,0.259,5.07188558030477e-10,"RCAN3"
9.07470218838664e-07,0.387969298663915,0.325,0.273,0.0251541669959889,"FAM229B"
6.56147306184884e-30,0.387812981080316,0.363,0.227,1.81877471801388e-25,"WWTR1"
1.43203154067267e-14,0.387294832860528,0.451,0.355,3.96944822759057e-10,"TOR3A"
1.31216091421801e-08,0.387143089763434,0.401,0.329,0.000363717883812089,"SF3A1"
1.29491532154545e-11,0.386976937876036,0.503,0.419,3.58937577979183e-07,"STX5"
1.59686187891898e-74,0.386880343342306,0.544,0.316,4.42634144217553e-70,"RP11-206M11.7"
2.10795250874302e-15,0.386798632577791,0.625,0.539,5.84303355898477e-11,"OXA1L"
7.1678489633394e-13,0.386737280287165,0.431,0.344,1.98685605414805e-08,"EHD4"
7.37418405391766e-22,0.386376963368625,0.837,0.766,2.04405007790544e-17,"PNRC1"
7.8914958252534e-13,0.386182027192564,0.54,0.457,2.18744372780199e-08,"STAT1"
2.50968084153018e-13,0.386085725982925,0.47,0.377,6.9565843246375e-09,"C1orf123"
1.49125285969186e-23,0.386061625299504,0.728,0.642,4.13360380177987e-19,"POLR2H"
1.33117676960456e-21,0.386048653836375,0.746,0.662,3.68988888766688e-17,"NANS"
8.84668428470966e-14,0.386035499782089,0.383,0.292,2.45221241687867e-09,"SAV1"
6.38200759152703e-09,0.385791049729932,0.263,0.2,0.000176902868429538,"AAK1"
1.13902613553936e-08,0.385787247297106,0.278,0.213,0.000315726654510156,"NUDCD1"
1.65931640973147e-09,0.385325761424162,0.345,0.275,4.59945915613465e-05,"CASZ1"
2.53376326914977e-10,0.384300290449376,0.466,0.397,7.02333840575626e-06,"RAB22A"
9.48509972468252e-22,0.38423939286346,0.677,0.58,2.62917479268475e-17,"HN1L"
1.50610290929079e-06,0.384100046667679,0.337,0.28,0.0417476665426314,"HCCS"
2.10862493138623e-35,0.383427249001369,0.84,0.796,5.84489744730949e-31,"SET"
7.1066715770054e-13,0.382913987704438,0.741,0.69,1.96989829443013e-08,"BNIP3"
6.06786972094658e-20,0.382880291326332,0.64,0.537,1.68195280794918e-15,"NAP1L4"
2.26204013836267e-17,0.382719673596088,0.307,0.209,6.27014905952749e-13,"ACAD9"
2.54859814313218e-34,0.382376700604023,0.826,0.737,7.06445919294808e-30,"EIF2S2"
1.51044738064585e-40,0.382331187369897,0.629,0.456,4.18680909441223e-36,"HILPDA"
2.37180669907586e-21,0.38204786552238,0.652,0.559,6.57441098916837e-17,"DNAJB11"
5.63186391943513e-21,0.381719125581348,0.26,0.163,1.56109635982822e-16,"LMO7"
3.94611874949677e-35,0.381676503188614,0.772,0.677,1.09382465617301e-30,"ARGLU1"
2.22534350949928e-22,0.381613755582646,0.642,0.532,6.16842967398105e-18,"TIAL1"
3.43970235110156e-26,0.381370724545963,0.78,0.675,9.53451094701842e-22,"EI24"
5.21353896223137e-16,0.380989785189527,0.576,0.479,1.44514086494091e-11,"FAM127A"
2.31935046847236e-22,0.38083547410503,0.709,0.627,6.42900756355853e-18,"DDX46"
7.90816202030871e-09,0.380800034811759,0.421,0.355,0.000219206343040937,"COQ7"
1.45990505616585e-07,0.380674428455526,0.843,0.831,0.00404671082518612,"KLF6"
8.58850906613109e-42,0.380642779242783,0.858,0.8,2.38064882804088e-37,"RNPS1"
3.17939646414358e-16,0.380499293630084,0.423,0.324,8.8129690589596e-12,"TLN1"
2.7655556939246e-16,0.379977235940539,0.58,0.476,7.6658438279896e-12,"DDA1"
4.30390049681808e-15,0.379915060651585,0.43,0.322,1.192998178713e-10,"STT3A"
1.11214396995829e-22,0.379665926850052,0.668,0.558,3.08275187032738e-18,"EIF4G1"
2.93815672595452e-31,0.379446725968342,0.882,0.825,8.14427662867335e-27,"LITAF"
1.16222479570843e-32,0.379410194396798,0.821,0.744,3.22157091122419e-28,"AUP1"
1.87093054938237e-10,0.379194505803317,0.446,0.363,5.18603238983299e-06,"RPIA"
4.28274655784813e-24,0.379104727795672,0.749,0.659,1.18713451836992e-19,"DDX24"
1.35485372751751e-20,0.379099631647887,0.679,0.597,3.75551904730579e-16,"TXNL4A"
8.34572553141011e-09,0.379005659631744,0.364,0.299,0.000231335166005157,"HRAS"
7.72600441217136e-09,0.37900054972479,0.3,0.236,0.000214157116300978,"ZNF518A"
7.00789151221722e-13,0.378978518331831,0.417,0.327,1.94251744827149e-08,"RPUSD1"
8.55117502667343e-15,0.378929081090418,0.561,0.473,2.37030020564361e-10,"NIPBL"
7.63411394597765e-46,0.378837974957683,0.894,0.832,2.11610004468555e-41,"NDUFS6"
5.0633203026157e-17,0.378626880905573,0.658,0.584,1.40350175468204e-12,"PTS"
1.40598223513514e-10,0.378543302937301,0.463,0.38,3.8972421575711e-06,"SHKBP1"
1.41856438357863e-17,0.378518380025452,0.481,0.369,3.93211861484159e-13,"WBP5"
1.28141004779794e-38,0.378395278747171,0.866,0.777,3.55194051149111e-34,"PHB"
5.04588614575922e-13,0.378359215159422,0.38,0.292,1.398669180743e-08,"URI1"
3.1909011930115e-10,0.378298472382546,0.265,0.197,8.84485901690857e-06,"PLPP3"
4.11692494390146e-14,0.378237806758322,0.369,0.278,1.14117042520005e-09,"SLC4A1AP"
5.95145426972045e-11,0.378019277875464,0.414,0.329,1.64968360902381e-06,"DDX41"
9.01390617779339e-12,0.377636586122679,0.409,0.328,2.49856465342255e-07,"FAH"
2.0452294705108e-25,0.377227981935696,0.793,0.693,5.6691715693089e-21,"MMADHC"
2.46771876200242e-26,0.376949678302327,0.59,0.445,6.84026963639452e-22,"PTPRK"
3.4208853250588e-16,0.376850929598182,0.527,0.426,9.48235203253048e-12,"ENOSF1"
2.25301347016453e-32,0.375960039556154,0.803,0.711,6.24512803794906e-28,"EIF4H"
8.01461553524731e-13,0.375815781348544,0.549,0.468,2.2215712802152e-08,"DAAM1"
1.75678018392812e-11,0.375404109288831,0.328,0.25,4.86961899183034e-07,"PIAS4"
1.17704419707961e-06,0.375131530936911,0.258,0.205,0.0326264880988496,"PIGU"
5.31100229121479e-21,0.375015643475287,0.662,0.57,1.47215672510183e-16,"MALSU1"
4.8644061310915e-08,0.374944136750714,0.435,0.37,0.00134836473547725,"TINF2"
9.54940928109528e-16,0.374892926498311,0.491,0.391,2.6470007586268e-11,"KLF3"
1.46282167745844e-19,0.374725684588937,0.573,0.455,4.05479540774704e-15,"HNRNPL"
4.72001144074182e-07,0.373993297002387,0.387,0.327,0.0130833997125923,"DCTN1"
4.41178466385548e-12,0.373844417365963,0.432,0.351,1.2229025909741e-07,"CFLAR"
4.24477556314136e-07,0.373719718754812,0.256,0.203,0.0117660933834715,"GM2A"
7.93650914634383e-15,0.373650075701212,0.451,0.356,2.19992097027505e-10,"KMT2A"
3.05956951663057e-15,0.373210838202639,0.773,0.742,8.48082074314827e-11,"ARPC5"
6.98782022177689e-32,0.373008944170269,0.782,0.701,1.93695388727434e-27,"MRPL52"
4.99985348876475e-16,0.372957421284425,0.417,0.318,1.3859093885507e-11,"DNAJC21"
4.90817530082824e-14,0.372846614869624,0.516,0.42,1.36049711163658e-09,"BCL7B"
4.68646780886862e-117,0.372660585369013,0.998,0.997,1.29904201194029e-112,"H3F3A"
7.98335543862443e-11,0.372649406441103,0.357,0.281,2.2129062940323e-06,"MAEA"
2.89277481918076e-12,0.372301070835903,0.463,0.378,8.01848252128714e-08,"SAFB2"
1.02772913960077e-23,0.372197853757946,0.736,0.668,2.84876240205937e-19,"SLTM"
6.78561558309593e-14,0.371659068296548,0.469,0.371,1.88090478347836e-09,"PTPN2"
2.78977542091616e-15,0.371592897234248,0.51,0.41,7.73297848923751e-11,"PPP2R5E"
1.58716534487071e-24,0.370758046417735,0.774,0.722,4.39946361944711e-20,"EIF3A"
6.56035249817474e-09,0.370681251958632,0.254,0.192,0.000181846410896906,"MCM3AP"
1.08960796962007e-19,0.37008833830278,0.478,0.365,3.02028433098988e-15,"ACYP2"
2.12797465881174e-76,0.369226012817335,0.536,0.3,5.89853295676025e-72,"S100A9"
2.91008985505893e-12,0.368892580850681,0.682,0.6,8.06647806923785e-08,"DDX18"
3.02942882749679e-12,0.368797676511538,0.32,0.238,8.39727376693835e-08,"RRAGC"
