"orig.ident","seurat_clusters","malignant_state","Basal_score","LumProg_score","MatureLum_score","EMT_score","Cycling_score"
"CID45171","20","Luminal Progenitor-like",-0.10420597181163,0.00914038531003469,-0.390858230044572,-0.212308699936496,-0.174801913321971
"CID45171","20","Luminal Progenitor-like",-0.0891159649756765,-0.0276513411484249,-0.52493341931181,-0.164374698269195,-0.11428656188074
"CID45171","20","Luminal Progenitor-like",-0.106317111511229,0.0627627926722052,-0.404714996491336,-0.160214216745949,-0.192414490339341
"CID45171","20","Luminal Progenitor-like",-0.083168166026766,0.270805952536427,-0.485090184435388,-0.202310479394771,-0.142551621798824
"CID45171","20","Luminal Progenitor-like",-0.112741343041394,0.255120449312625,-0.570484160726873,-0.161453799434093,-0.143734985965009
"CID45171","20","Cycling/Proliferative",-0.111349871619487,-0.110296256292076,-0.756729525440096,-0.229589257239545,0.129799052068099
"CID45171","20","Basal-like",-0.102425219992933,-0.313631447201384,-0.541881367927963,-0.234700222708127,-0.17304587678591
"CID45171","20","Basal-like",-0.114539990573834,-0.255234763816318,-0.536756801989202,-0.215588610587605,-0.181410663680483
"CID45171","20","Luminal Progenitor-like",-0.0976901823732574,0.200793458001225,-0.664021906304356,-0.197875809704064,-0.173856566415842
"CID45171","20","Luminal Progenitor-like",-0.0906154413045192,-0.00795231112335759,-0.392486586626234,-0.192194463649821,-0.180566196642581
"CID45171","20","Basal-like",-0.105491584571589,-0.254831818596503,-0.537268990236942,-0.236615478597623,-0.122127896975055
"CID45171","20","Basal-like",-0.115913323994401,-0.305563646618217,-0.535815802901551,-0.210097067416216,-0.23775339246137
"CID45171","20","Luminal Progenitor-like",-0.0840334503436976,0.148781931723618,-0.634290615610075,-0.153959269192293,-0.206533601478166
"CID45171","20","Luminal Progenitor-like",-0.0957421953177948,0.156998104267131,-0.637476152099232,-0.161226601608527,-0.147116515935198
"CID45171","20","Basal-like",-0.100197641703503,-0.10818811736303,-0.367605348578651,-0.224352242881008,-0.222018268193448
"CID45171","20","Basal-like",-0.0379192993722664,-0.248911989780289,-0.385286879731435,-0.0704054551400445,-0.167572234431568
"CID45171","20","Luminal Progenitor-like",-0.0801224698016855,0.509133783162072,-0.474591317579109,-0.227196921482133,-0.208977932809713
"CID45171","20","Luminal Progenitor-like",-0.0666985010165313,0.388929752281078,-0.577908576869325,-0.179174685832339,-0.0996087716196612
"CID45171","20","Cycling/Proliferative",-0.0962095881102304,-0.227104539814959,-0.712822325769515,-0.189448033371396,-0.044509843219447
"CID45171","20","Luminal Progenitor-like",-0.0487785657136292,0.279056783121723,-0.741526930645087,-0.166669003884788,-0.250927518312996
"CID45171","20","Luminal Progenitor-like",-0.0594138398122114,0.305499374783694,-0.731159530151758,-0.239919769090976,-0.0751473903478745
"CID45171","20","Basal-like",-0.0674366982438069,-0.240807581073493,-0.455541160224627,-0.192085858704104,-0.217875553191712
"CID45171","20","Luminal Progenitor-like",-0.0420381885168813,0.475827232169577,-0.473627146233096,-0.190207935349092,-0.00708441866930423
"CID45171","20","Basal-like",-0.0768317236695274,-0.203266057116667,-0.517517812269205,-0.139356341973506,-0.16815664324716
"CID45171","20","Luminal Progenitor-like",-0.0943915914871227,0.0199490899707206,-0.43161629014949,-0.23175185488524,-0.129230369506796
"CID45171","20","Basal-like",-0.0420548071975876,-0.268795129776884,-0.669407407259986,-0.171974683349594,-0.074978654186426
"CID45171","20","Basal-like",-0.0724249129053249,-0.090317549001591,-0.376788504847135,-0.183813725399382,-0.177109437681444
"CID45171","20","Basal-like",-0.111837280690225,-0.132082580676004,-0.453410549573692,-0.123878983359836,-0.23031189337413
"CID45171","20","Cycling/Proliferative",-0.0439675784397038,-0.0966985712396241,-0.448350347579423,-0.173804631071424,0.0846522777961164
"CID45171","20","Luminal Progenitor-like",-0.118440089085885,-0.0634197031167105,-0.574495646063354,-0.206730437383484,-0.169336520911683
